,tweets,ano
202,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying: Na AustrÃ¡lia, a JustiÃ§a entendeu ... bit.ly/1iEpSPh",2015
203,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying dlvr.it/CHYHwd",2015
204,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying dlvr.it/CHYG36",2015
205,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying dlvr.it/CHYFmh",2015
206,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying fb.me/4IucdoVKw",2015
207,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1KObuvo",2015
208,"No trabalho, desfazer amizade pelo Facebook pode ser considerado bullying bit.ly/1KObuvo",2015
209,Todo mundo me zoando neste trabalho. Não se pode nem ser fã nesse brasilzão que já sofre bullying,2015
210,@wtfmalikonha falando em bullying vou falar sobre bullying no meu trabalho de religião,2015
211,estou sofrendo bullying dos colegas de trabalho porque falei que adoro arroz com couve,2015
212,sofro um bullying muito grande aqui no trabalho porque gosto de chocolate amargo,2015
213,Luiza's Blog: BULLYING NO TRABALHO: O QUE É E O QUE FAZER PARA R... luizabrito67.blogspot.com/20…,2015
214,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema: goo.gl/vt7go0,2015
215,o video p trabalho de artes sobre bullying e a sara caiu no chão e machucoukkkkkkkj,2015
216,Sofri bullying no trabalho hoje pela minha aparência e pela maneira que me visto :(,2015
217,Trabalho sobre bullying,2015
218,Nós concordamos que o combate ao bullying é trabalho do dia a dia. Confira nossa postagem no blog do @Estadao! educacao.estadao.com.br/blog…,2015
219,Usarei Crocs no trabalho e faculdade hoje...já esperando o bullying --' kkkkk,2015
220,Combate ao bullying é trabalho do dia a dia bit.ly/1iSzaaN,2015
221,@ProgramadorREAL o que você acha de chamar o colega ilustre de trabalho como : Mike Panqueca... É bullying? Kkkkkkkkkkkkkkkkkkkk,2015
222,"Bullying e Cyberbullying: um trabalho de prevenção e conscientização permanente, via Ofélia @ofeliacolegio no Blog... fb.me/GOH2sn1n",2015
223,Novo post no Blog do Estadão - Bullying e Cyberbullying ! Um trabalho de prevenção e conscientização permanente... fb.me/47l59Vh8K,2015
224,to ouvindo só pra contrariar no trabalho. medo de abrir a aba e levar bullying,2015
225,"Eu sofro bullying nesse trabalho, não é possível",2015
226,"@LoboDaMatilha ei, alguém ai afim de madrugar fazendo trabalho acadêmico??uauahauahuahuahuahuahua lembra de algo Chris? BULLYING KKKKK",2015
227,@mulherdosubsolo tomara que seja logo imagina o bullying social de amigos trabalho escola,2015
228,@ViitGabriela você fez o trabalho de física?? E sem bullying comigo amanhã 😔,2015
229,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema >>>  ow.ly/S6EJw,2015
230,"O dia de trabalho começa com bullying na caixa de email, cortesia do Mercado Livre:",2015
231,"Bullying saudável em ambiente de trabalho... Faz parte ne? ""Guarda-chuva do Vovô"" xD https://instagram.com/p/7eQS9nQ6cI/",2015
232,Sofri bullying no meu trabalho hoje pq eu to fanha. Tipo na escola quando me chamavam de pópis.,2015
233,"Sabe o bullying? Então, eu sou vítima. Vou fazer o trabalho sozinha por ser a única que trabalha em concessionária 😂",2015
234,Sofrendo bullying no trabalho por causa da caxumba (me deram a máscara no trabalho pra me TROLLAR),2015
235,Como reconhecer o bullying no ambiente de trabalho - 15720 revistainfra.com.br/portal/T…- via @revistaINFRA,2015
236,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema difundir.com.br/161013,2015
237,tirei 1.5 no trabalho d ed fisica e valia 3 gente eu so mt burra era sobre bullying eu copiei e colei e tirei 1.5,2015
238,vou fazer o meu trabalho sobre o bullying baseado na minha história #askmagcult,2015
239,Sofro bullying até no trabalho com isso...,2015
240,Bullying no trabalho: bons profissionais sofrem assédio por parte dos colegas fb.me/3qW1LihHx,2015
241,@picsinamorta pq eu sou gordo e sofro bullying aonde eu trabalho me chamam de bolo fofo,2015
242,"Sofrendo bullying no trabalho por estar bonito, é mole?",2015
243,O assunto de hoje é Bullying no trabalho! Venha conferir! https://lnkd.in/ecUtk_q,2015
244,Sofro bullying até no trabalho 😂,2015
245,"@XCRIM3SX afs, e o trabalho sobre bullying de ontem? não aprendeu nada?",2015
246,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema: goo.gl/c4yAuN,2015
247,prof adoro nosso trabalho sobre bullying😋,2015
248,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema Leia+... fb.me/EeIeNZ9D,2015
249,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema - Notícias Portal... fb.me/7u5Qb1a0E,2015
250,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema negoogle.com/index/como-reco…,2015
251,Como reconhecer o bullying no ambiente de trabalho e acabar com o problema bullying-ciaatoresdemar.blog…,2015
