,tweets,ano
117,"foi assédio sim, deixou ela constrangida sim, interrompeu o trabalho dela pra falar bobagem sim, mas o Biel foi pior ainda",2016
118,o que o vin diesel fez na entrevista foi assédio sim ele deixou ela constrangida e ela nem conseguiu realizar o trabalho dela,2016
119,"e ela n cita assédio msm, ainda diz q gosta do trabalho dele, e que ele foi apenas insistente",2016
120,"que trabalho? Vc é muito fraca se nao fosse o tal ""assedio"" ninguem nem ia saber desta porcaria",2016
121,"Respeito é o mínimo que o ser humano ter que ter, e aquilo foi assédio e falta de respeito com ela e com o trabalho dela.",2016
122,Acho que vcs se esquecem o que a palavra assédio significa. Naquele momento de TRABALHO ela não queria cantadas ou algo do tipo. ENTENDAM !,2016
123,"É desconfortável assistir ao vídeo, imagina para a menina lá tentando fazer o trabalho dela e esse assédio todo.",2016
124,"ele interrompeu o trabalho dela pra chamar ela de sexy e afins e ela se incomodou, não teve admiração mútua, isso é assédio",2016
125,"assedio no trabalho ngm merece, vc teve muita paciência miga",2016
126,'ele só elogiou ela isso não é assédio'  a partir do momento que ele interrompe o trabalho dela pra deixar ela desconfortável É ASSÉDIO SIM,2016
127,"""Não é elogio quando um entrevistado interrompe o trabalho de uma jornalista para dizer o quão bonita ela é, é assédio.""",2016
128,"Vin diesel forçou a barra demais, atrapalhou o trabalho da menina, ela não gostou, direito dela. Foi assédio sim. Next.",2016
129,"Hoje em dia eu nunca mais me submeteria a algo assim, e não aceito ninguém dizendo que assedio no trabalho n é nada ou é ""elogio"" bla bla",2016
130,e interrompeu seu trabalho varias vezes virou assedio,2016
131,-passou na frente da obra macho mexeu com você -tios te olhando de forma vulgar -Vin Diesel cantando jornalista local de trabalho  é assédio,2016
132,interrupção do trabalho é assédio sexual é nova hein rs. Assédio Sexual requer coerção.,2016
133,"exato, elogiar, ele pode ter sido incoveniente por elogiar no trabalho, mas não foi assédio cara",2016
134,"meu deus gente, assédio é uma coisa seria, q tem sim q ser denunciado. Eu conheço o trabalho da carol e ela n ta fazendo isso p ganhar fama https://nitter.woodland.cafe/carolmoreira3/status/811783378114646016",2016
135,"mesmo que não vejam assédio, é claro que o trabalho dela foi deixado em segundo plano ali é nojento 'Vin Diesel'",2016
136,"Pior que o video é oq eles chamam de ""textbook example"" de assédio no ambiente de trabalho.",2016
137,"Estranho esses casos de assédio, só cobram profissionalismo dá mulher, o cara que tá ali pra divulgar o trabalho dele tá tudo liberado né?",2016
138,"Qm não vê assédio, deve achar normal aqueles alunos que cantam a professora bonita, pq é normal interromper o trabalho alheio  'Vin Diesel'",2016
139,"As vezes voce precisa do dinheiro, precisa do emprego e até gosta do trabalho em si que nem sabe como reagir a um assedio por medo,vergonha.",2016
140,"Gente assedio no trabalho é horrível, parem d diminuir isso",2016
141,"Não foi assédio, ele só parou o trabalho da entrevistadora pra dizer que ela era sexy e queria sair de lá com ela, imagina se foi",2016
142,"não, menina, ele falou isso varias vezes e ela ficou constrangida, tendk dificuldade em fazer o trabalho dela por conta do assedio",2016
143,Da trabalho entrar nessas discussões de internet sobre assédio/machismo/feminismo. Pq ignorância não acaba Frescura é o q ñ acontece com vc,2016
144,Agilidade e o Assédio Moral no trabalho knowledge21.com.br/assedio-m…,2016
145,"O cara tira o foco da entrevista pra ""elogiar"" a entrevistadora desrespeitando seu trabalho, mas não é assédio não, ela quer faminha",2016
146,"eu acho que Vin Diesel nao deveria ter dito em ambiente de trabalho,mas, elogiar uma mulher por ser bonita, nao seja assedio (minha opiniao)",2016
147,"""elogiar""... ele tornou o trabalho dela quase impossível (interrompendo), ela ficou >sem graça< e isso torna assédio.",2016
